,0,1,2,3,4,busy
0336.wav,-4.9620983e-05,-4.928097e-05,-4.6741363e-05,-4.9603354e-05,-3.4851848e-05,True
0337.wav,0.10753071,0.06994464,0.05394446,0.06791426,0.06662847,True
0338.wav,-3.8741472e-09,-3.9579965e-07,-2.8943296e-08,-1.0642476e-07,-1.3403366e-07,False
0339.wav,0.16862239,0.11992319,0.14369169,0.15634984,0.14968683,False
0340.wav,0.0057630846,0.001250919,-0.0005790207,0.004344438,0.0028400873,False
0341.wav,-9.643102e-07,-1.3210517e-06,-4.894681e-07,-1.0463602e-06,-4.8701645e-07,True
0342.wav,1.2367103,1.081667,0.99215955,0.90209275,0.82205343,False
0343.wav,0.036806006,0.0440937,0.037406564,0.016465653,0.0100266645,True
0344.wav,0.29081824,0.26947892,0.2568646,0.23338562,0.22185647,False
0345.wav,3.4747478e-07,-4.4469311e-07,2.1725299e-07,6.775775e-08,5.958497e-07,False
0346.wav,-0.07962841,-0.10932261,-0.12645413,-0.1297155,-0.10382414,True
0347.wav,1.2386602,1.065998,1.710354,2.1421583,2.7062163,False
0348.wav,-1.2942158e-07,-9.1257306e-08,2.6946702e-07,4.1656655e-08,1.006736e-08,False
0349.wav,5.3341537e-06,4.8961538e-06,4.9794535e-06,4.26719e-06,2.7937995e-06,True
0350.wav,0.7009771,0.4113754,0.21889815,0.13049659,-0.16735339,True
0351.wav,0.34027767,0.28192085,0.23412375,0.19425753,0.1581094,True
0352.wav,0.0,0.0,0.0,0.0,0.0,False
0353.wav,3.441339e-07,-3.8797185e-07,-5.9583503e-08,-2.0017043e-07,1.331046e-07,False
0354.wav,9.0703123e-10,1.6756413e-09,6.459663e-10,7.160824e-10,-1.2956716e-10,False
0355.wav,-8.706895e-08,-4.0013362e-07,-8.36471e-09,-1.692763e-07,-2.163517e-08,False
0356.wav,-0.0017165854,-0.0023602904,-0.011593806,-0.023216069,-0.024252016,True
0357.wav,1.0571519,0.91261494,0.70725036,0.4636607,0.1506916,False
0358.wav,-0.010178905,-0.008703666,-0.00453499,-0.0036471752,-0.003187831,True
0359.wav,0.95132625,0.52406085,0.09490117,0.15057454,0.4313352,False
0360.wav,0.56693745,0.3701328,0.23859003,0.12018712,-0.09268464,True
0361.wav,0.01043639,0.011240185,0.008107264,0.005055677,0.0071097333,False
0362.wav,0.565014,0.44850558,0.4108984,0.37152222,0.36949942,False
0363.wav,1.5823739,1.5389968,1.0276377,0.7787579,0.62163854,True
0364.wav,-2.0511907e-05,-2.1079959e-05,-1.739012e-05,-1.3256631e-05,-7.991325e-06,False
0365.wav,0.5731264,0.20479941,0.07943411,0.06388411,0.0015537464,True
0366.wav,-0.11477052,-0.15071923,-0.18977991,-0.21440107,-0.21151999,True
0367.wav,0.041780487,0.037758373,0.035842825,0.03435413,0.033085495,False
0368.wav,2.3767505,2.2607372,2.1226957,2.006204,1.533532,False
0369.wav,0.0,0.0,0.0,0.0,0.0,False
0370.wav,2.0656724e-07,-3.882416e-08,1.84648e-07,2.8839986e-08,8.6199194e-08,False
0371.wav,1.438253,1.251934,0.84690285,0.9412545,1.0676486,True
0372.wav,-9.680265e-07,-1.2210069e-06,-6.8516755e-07,-7.4091474e-07,-4.339672e-07,True
0373.wav,1.245898,1.0186863,0.80682707,0.69316864,0.59583724,False
0374.wav,0.19207439,0.08327669,-0.036301468,-0.07182034,0.03431695,False
0375.wav,0.053707287,0.07505469,0.03044017,-0.026232589,-0.081933856,True
0376.wav,0.1816583,0.16054954,0.11474532,0.05827038,0.020804387,True
0377.wav,0.28823978,0.1819762,-0.010534728,-0.1361035,-0.29099917,False
0378.wav,1.1944985,1.1944964,1.1932365,1.131737,1.1212103,True
0379.wav,9.461363e-08,-1.0146974e-07,-9.1167436e-08,-9.771192e-08,1.6526317e-07,False
0380.wav,0.00035589532,0.0003349398,7.9710735e-05,-0.0002166389,-0.0002846762,True
0381.wav,-9.6060916e-08,-1.481167e-07,-8.68303e-08,-6.5642695e-08,-5.4570393e-08,True
0382.wav,-0.31796244,-0.20973249,-0.30381745,-0.17315623,-0.241959,True
0383.wav,0.85506976,0.67442757,0.4373913,0.13850239,-0.04634056,False
0384.wav,-1.1293429,-1.5184352,-1.5520841,-1.3364141,-1.1614211,True
0385.wav,0.36739406,0.26510465,0.21626328,0.14187887,0.045842905,True
0386.wav,0.14298049,0.15999688,0.16595994,0.09941904,0.05566089,True
0387.wav,2.8037834,2.47087,2.1688023,1.8788152,1.9598957,False
0388.wav,1.3464344e-07,-1.1940253e-07,2.174659e-08,-1.3093112e-08,2.7958091e-08,False
0389.wav,2.4943647,2.1502223,1.9388361,1.7966938,1.5783803,False
0390.wav,0.42178527,0.4231036,0.38852143,0.3099562,0.31034285,False
0391.wav,-0.3914391,-0.4126801,-0.44374716,-0.60017484,-0.70671976,True
0392.wav,0.09176454,-0.31008968,-0.7313901,-1.1357489,-1.5098416,True
0393.wav,-1.201919,-2.7702093,-4.768891,-7.210653,-9.589991,False
0394.wav,1.1651819,0.8163515,0.6672379,0.42820862,0.06848627,False
0395.wav,0.024656266,0.0116179595,-0.001426969,0.0012976142,0.0012185657,False
0396.wav,0.00048784638,0.00042456365,0.0004533744,0.00038928862,0.00035674294,False
0397.wav,0.10345417,0.08813347,0.07491525,0.055977583,0.036517955,True
0398.wav,0.00050298887,-0.0007359951,-0.0010847072,-0.00034387657,-0.00014085518,True
0399.wav,-6.0766024e-07,-1.4027516e-06,-8.010415e-07,-5.5193834e-07,-1.3318098e-07,False
0400.wav,-2.1924097e-12,9.1338034e-11,6.104108e-11,2.6419287e-11,2.8770788e-11,False
0401.wav,3.4673028e-12,3.2512536e-12,1.1519475e-13,3.9592904e-12,6.625007e-12,True
0402.wav,-5.372757,-6.9449325,-7.4020042,-6.55184,-4.904619,True
0403.wav,3.1505596e-07,1.3849142e-08,-2.0036504e-07,-1.8113539e-07,-3.572709e-08,False
0404.wav,0.30788156,0.2070453,0.14136808,0.047361057,-0.055213787,False
0405.wav,0.1616485,0.13874492,0.1448751,0.1549449,0.1637401,True
0406.wav,0.0005204716,0.00040798332,0.00031422084,0.00016359746,9.154886e-05,False
0407.wav,0.0,0.0,0.0,0.0,0.0,True
0408.wav,0.5908655,0.27374196,0.03282284,-0.3350824,-0.5009621,True
0409.wav,0.84574884,0.76847297,0.6872281,0.5916383,0.4928267,False
0410.wav,-0.011345133,-0.017614733,-0.018325627,-0.014803095,-0.0044974335,True
0411.wav,6.3688553e-06,-1.5059011e-06,-3.6428942e-06,-7.3500514e-06,-4.751567e-06,False
0412.wav,0.00010947352,2.378114e-05,4.9692695e-05,7.211827e-05,8.232299e-05,True
0413.wav,4.7336707e-10,-5.6616223e-10,6.3598304e-10,-6.7984507e-10,7.0142514e-10,False
0414.wav,-3.0907307,-3.3841958,-3.9427147,-4.7039084,-5.1962075,True
0415.wav,-6.33301e-05,-6.452126e-05,-2.0999507e-05,6.6475885e-05,0.00010310875,False
0416.wav,-2.1335545,-2.322846,-2.233238,-2.2045295,-2.2127395,False
0417.wav,0.57712007,0.68935406,0.73726225,0.83790004,0.92393416,False
0418.wav,3.460351e-07,-3.170004e-07,-8.765455e-08,-5.2490714e-07,-3.5353168e-07,False
0419.wav,0.87611544,0.88139135,0.7915462,0.7593682,0.77842474,False
0420.wav,0.029766448,0.014465229,0.0030085216,-0.007883247,-0.021563876,False
0421.wav,3.6843777,3.2028627,2.9111214,2.9049234,2.8356667,False
0422.wav,2.9239633,2.626336,2.576686,2.5916927,2.5797195,False
0423.wav,1.1514544,1.1821654,1.2405555,1.0478034,1.0699766,False
0424.wav,0.43221676,0.4096182,0.42547432,0.446009,0.4197116,False
0425.wav,-1.2625185e-05,-3.2246066e-05,-3.598217e-05,-3.8133767e-05,-2.9197647e-05,False
0426.wav,0.19831091,-0.02605759,-0.21226521,-0.29800957,-0.36808276,True
0427.wav,-0.63913476,-0.61735815,-0.55623615,-0.40866286,-0.28055426,True
0428.wav,0.07678063,0.07293458,0.06955081,0.068136394,0.06461111,False
0429.wav,2.7473335,2.5855026,2.4066021,2.1989071,1.9715925,True
0430.wav,3.4034617,3.1570463,2.814622,2.6995955,2.6363044,False
0431.wav,3.8537894e-07,-2.2857961e-07,1.3444614e-07,-2.5363755e-07,2.2229037e-07,False
0432.wav,1.16523715e-05,3.859937e-05,3.437532e-05,3.8254148e-05,8.5144144e-05,True
0433.wav,0.39938343,0.6207353,0.43049157,0.04464318,-0.26167983,True
0434.wav,0.0011850139,0.0014626695,-0.003845877,-0.00301891,-0.0018394324,True
0435.wav,3.2046655e-06,2.1083038e-06,2.2278e-06,2.0510631e-06,3.8039393e-06,False
0436.wav,0.17140752,0.057659324,-0.14330304,-0.22882438,-0.2249989,True
0437.wav,1.2305982e-06,-1.5752296e-06,1.7161196e-06,-4.6808823e-06,-9.244191e-07,False
0438.wav,3.0250638e-07,1.1871297e-07,3.387898e-07,-2.6182119e-07,2.455953e-07,False
0439.wav,1.1264553,1.0580525,0.99954844,0.9429626,0.9023583,True
0440.wav,0.0,0.0,0.0,0.0,0.0,True
0441.wav,0.0003327967,-0.0012821325,-0.0019318832,-0.0027171297,-0.0038170684,True
0442.wav,0.20032078,0.08969474,0.019680146,-0.037738986,-0.05070715,True
0443.wav,0.0,0.0,0.0,0.0,0.0,False
0444.wav,-2.9444771e-05,-3.165347e-05,-2.280076e-05,-8.018867e-06,2.2207269e-06,False
0445.wav,5.6430315e-07,9.456562e-08,2.3112784e-07,-3.8365602e-07,-1.2941396e-07,False
0446.wav,-0.0021984447,-0.0029649166,-0.002531477,-0.0031769066,-0.00250461,False
0447.wav,-1.1025574e-07,1.1977332e-08,1.14020544e-07,2.0069587e-07,2.661798e-07,False
0448.wav,0.15284511,0.102747366,0.076236255,0.048526444,0.0252828,False
0449.wav,1.0386031,0.79248387,0.57617027,0.37098396,0.1628986,True
0450.wav,1.6199333e-08,-1.3408754e-07,2.3958142e-07,-2.329545e-07,8.308169e-08,False
0451.wav,-0.0005593272,-0.00062490936,-0.0007731748,-0.0007526366,-0.00088681,True
0452.wav,0.56761754,0.53638387,0.4683525,0.4253521,0.46436784,True
0453.wav,-8.824003e-07,-3.0464691e-06,-4.0240952e-06,-3.9331135e-06,-2.3168618e-06,True
0454.wav,0.0,0.0,0.0,0.0,0.0,False
0455.wav,6.031829,4.970896,1.4112308,-1.6125112,-1.400487,False
0456.wav,3.8684742e-05,2.813219e-05,3.543083e-05,3.224972e-05,3.098417e-05,False
0457.wav,-0.00045391818,-0.00034613092,-0.00039434427,-0.00042672144,-0.00047856552,True
0458.wav,0.0,0.0,0.0,0.0,0.0,True
0459.wav,2.1721063,1.8742242,1.7021523,1.5445561,1.4998095,False
0460.wav,-1.3411923e-05,-0.017778642,0.054517634,0.007906228,0.009939779,True
0461.wav,0.0,0.0,0.0,0.0,0.0,False
0462.wav,-5.703616e-06,1.5096025e-06,1.845742e-06,-7.331446e-06,-5.4988022e-06,False
0463.wav,0.0,0.0,0.0,0.0,0.0,True
0464.wav,0.045686517,-0.24213126,0.27522105,1.2621498,1.3854128,True
0465.wav,-0.9104495,-1.0788913,-1.1874391,-1.2371097,-1.1652588,True
0466.wav,-5.696408e-07,-4.5913652e-07,-1.7059675e-07,-8.611146e-08,1.13061205e-07,True
0467.wav,8.021904e-08,2.4434996e-07,4.5494897e-07,1.6932766e-07,-3.4638714e-09,True
0468.wav,5.1037546e-07,2.2768477e-07,3.9976953e-07,1.7227418e-07,7.2588e-08,False
0469.wav,-0.00029517338,-0.00083733816,-0.00080432685,-0.0020627296,-0.0033402357,True
0470.wav,-0.13602063,-0.32276863,-0.54596925,-0.71766615,-0.7194934,True
0471.wav,0.0,0.0,0.0,0.0,0.0,True
0472.wav,-0.22094133,-0.25510293,-0.26467842,-0.2819501,-0.26394922,True
0473.wav,-0.12444188,0.6284901,0.11315142,-0.13619208,0.8562617,False
0474.wav,0.0009052108,0.0003170679,0.00042669618,0.0005065822,0.00021570775,False
0475.wav,0.7170493,0.59751093,0.5363867,0.45188928,0.36729473,False
0476.wav,0.78976345,0.7103684,0.94134253,0.5554704,1.0898079,False
0477.wav,3.894294,3.3866038,3.0588517,2.639971,2.3105726,False
0478.wav,0.9801204,0.95355284,0.9652047,1.0011492,1.0838935,False
0479.wav,0.17788416,0.11107141,-0.008667369,-0.20439163,-0.45421338,True
0480.wav,0.18359596,0.13735217,0.11631646,0.10022695,0.06815248,True
0481.wav,1.0308631e-07,1.4519955e-07,4.888734e-07,2.650425e-07,3.295856e-07,False
0482.wav,3.0256238,3.035461,3.1119452,2.8326435,2.8419693,True
0483.wav,-0.8583442,-1.0981804,-1.0967454,-0.86548436,-1.0381775,True
0484.wav,6.1018773e-06,-5.595737e-06,5.2659407e-06,-4.7233616e-06,4.934797e-06,False
0485.wav,-0.0060340073,-0.009706095,-0.010319756,-0.010354536,-0.010543653,True
0486.wav,0.122660145,0.1340025,0.13372943,0.10067311,0.07721082,False
0487.wav,0.059926033,0.040126573,0.043014023,0.077553615,0.11183751,True
0488.wav,-2.5688687e-06,-3.7231043e-06,-1.3126797e-06,-2.082546e-06,-5.149219e-07,False
0489.wav,1.1224581e-06,1.6055625e-06,1.5019958e-06,5.166175e-07,-8.3896026e-08,True
0490.wav,-4.0721494e-07,-5.611714e-07,-1.4696663e-07,1.0455691e-08,1.5381224e-07,False
0491.wav,-0.6283705,-0.76659006,-0.8177556,-0.868196,-0.91475654,True
0492.wav,0.24102336,0.22136746,0.17933005,0.093549594,0.07572453,False
0493.wav,0.9688949,0.62908477,0.8005935,0.81870174,0.9912754,False
0494.wav,0.0,0.0,0.0,0.0,0.0,False
0495.wav,0.007587123,0.003426589,0.0016663163,-0.0016920676,-0.0031681275,True
0496.wav,0.43470585,0.32414353,0.21063343,0.20217314,0.30170196,False
0497.wav,0.0022157065,-0.0016644839,-0.008908639,-0.01383853,-0.01648012,False
0498.wav,4.1823535,4.0303116,3.9331007,3.668544,3.2458997,True
0499.wav,0.00022335546,8.764074e-05,2.2711647e-05,-7.3109564e-05,-0.00022837066,False
0500.wav,0.20309678,0.21019293,0.15237647,0.13115928,0.16418394,False
0501.wav,0.2786259,0.27386045,0.2683844,0.24460164,0.23186451,False
0502.wav,-2.5544136e-07,-3.642134e-07,1.3525715e-07,3.030972e-08,2.1127437e-07,False
0503.wav,1.5381674,1.3377507,1.013546,0.7268649,0.4550889,True
0504.wav,5.981236e-07,-6.286632e-07,4.1156903e-07,-1.6569814e-07,3.618781e-07,False
0505.wav,3.8773103,3.2064843,2.8587875,2.441906,2.0904737,False
0506.wav,0.013426885,0.007265905,-0.0057558925,-0.012791618,-0.022964146,True
0507.wav,0.0,0.0,0.0,0.0,0.0,False
0508.wav,2.0305777,1.8726788,1.7476416,1.6285808,1.5418898,False
0509.wav,2.4462137,1.9318187,1.1352329,0.6433955,-0.016745552,True
0510.wav,0.9470537,0.776602,0.6615659,0.671102,0.72221184,False
0511.wav,0.24593325,-0.03698563,-0.30393186,-0.61630726,-0.6850495,True
0512.wav,-8.737776e-06,-7.1418317e-06,-4.022766e-06,-2.4030505e-06,-3.963408e-06,True
0513.wav,0.4936493,0.41738057,0.4006185,0.38926572,0.35097885,False
0514.wav,0.9790932,1.0227474,1.0849234,0.9985375,0.92118615,False
0515.wav,0.09039132,0.050952673,0.005154533,-0.028298438,-0.014745912,False
0516.wav,0.0,0.0,0.0,0.0,0.0,True
0517.wav,0.9648874,0.64880526,0.3588787,-0.021590613,-0.45816585,True
0518.wav,1.108615,1.1405065,1.0944006,1.0472724,1.0390601,False
0519.wav,1.120075,1.238837,1.2880925,1.4122512,1.4945178,False
0520.wav,4.9118462e-05,4.1615443e-05,3.38022e-05,2.582172e-05,1.8372913e-05,True
0521.wav,4.1413873e-06,5.6609633e-07,-4.088012e-07,-1.4065128e-06,4.2511533e-07,False
0522.wav,6.283515e-06,1.961517e-05,1.8623323e-05,-2.7438487e-06,-1.7938653e-05,False
0523.wav,0.0,0.0,0.0,0.0,0.0,False
0524.wav,7.2315316,6.9988866,6.861086,6.6281767,6.287568,False
0525.wav,1.6355597,1.3159804,1.0954165,0.69142616,0.57862055,False
0526.wav,0.2971882,-0.09622027,-0.5670767,-0.22113758,0.092326954,False
0527.wav,6.7470813,6.497122,6.192946,5.991502,5.9498887,False
0528.wav,0.35572684,0.2575574,0.6849709,0.8847456,0.74263847,False
0529.wav,0.72146297,0.61934865,0.39648595,0.20761688,0.093497485,True
0530.wav,0.029411664,0.0222157,0.01856838,0.01786199,0.0038226652,True
0531.wav,0.0,0.0,0.0,0.0,0.0,True
0532.wav,0.8016972,0.7106843,0.6371712,0.57624793,0.5234855,False
0533.wav,0.03803114,0.03714393,0.03618729,0.034746826,0.03382977,False
0534.wav,-1.4274308e-06,-1.7854522e-06,-1.2537139e-06,-1.2173293e-06,-6.2566085e-07,True
0535.wav,0.55543005,0.8083881,0.88265705,0.88544583,0.5587547,False
0536.wav,1.2676198,1.1097131,1.1507266,1.0483207,0.8294003,False
0537.wav,0.030918833,0.021156712,0.018261962,0.023013746,0.03174894,True
0538.wav,0.078553185,0.06723161,0.057532705,0.045953922,0.034736738,False
0539.wav,2.1719878,2.0675054,1.9586174,1.8328663,1.6833305,False
0540.wav,0.18152174,0.21834922,0.22618738,0.16297394,0.11958085,True
0541.wav,-0.40884846,-1.0628169,-1.2827048,-1.3938279,-1.6116958,True
0542.wav,1.9390494e-05,3.0493533e-05,1.8082763e-05,-1.3709714e-05,-1.66754e-05,False
0543.wav,2.4029496,2.329926,2.23878,2.1611676,2.0717578,False
0544.wav,7.2052087e-10,4.030728e-09,3.3044065e-09,4.2750523e-09,4.6020068e-09,True
0545.wav,0.5383595,0.3719313,0.21905184,0.16119598,0.2591835,True
0546.wav,4.0216988e-10,2.769264e-10,1.1354406e-09,-8.1239696e-11,2.1178712e-10,False
0547.wav,-1.06702736e-07,-2.2881818e-07,-1.3237545e-07,5.3516892e-08,-1.6762556e-08,True
0548.wav,5.330594,3.8810782,2.6482315,1.5640464,0.6597254,False
0549.wav,-0.214405,-0.30621892,-0.34946012,-0.50118077,-0.5592679,True
0550.wav,0.006028181,0.14856681,0.13950256,0.11984929,0.15511607,False
0551.wav,0.07715485,-0.02174094,-0.0834136,-0.1098321,-0.18271431,True
0552.wav,0.5795239,0.4555331,0.43156344,0.32508975,0.1909595,False
0553.wav,1.2881168,0.96910477,0.8997965,0.85535085,0.7910124,True
0554.wav,1.3637785,1.574801,1.3557189,1.1314853,1.3316653,False
0555.wav,-6.424091e-08,-5.253333e-07,-1.0505731e-07,-4.1757474e-08,5.713352e-07,True
0556.wav,0.0018847757,0.000991627,0.001357168,0.0003426702,-0.0014385815,False
0557.wav,-0.14153868,-0.1466991,-0.14146838,-0.1474088,-0.17913672,True
0558.wav,1.122705e-12,3.746542e-12,4.157432e-13,1.4364458e-12,-4.0398102e-13,False
0559.wav,5.210422e-07,-4.2392188e-08,2.168381e-07,-2.6448515e-07,3.515227e-08,True
0560.wav,0.8827913,0.7778965,0.6227178,0.5015667,0.4129879,False
0561.wav,1.1534092,1.0944395,1.0022244,0.92099935,0.8526758,True
0562.wav,0.027521342,0.005126872,-0.007866267,-0.021329489,-0.031370066,True
0563.wav,8.722754e-08,1.1013149e-07,2.2933293e-07,1.6430928e-07,1.5219678e-07,False
0564.wav,-0.6056956,-0.7746533,-0.9246795,-1.0427866,-1.1240268,True
0565.wav,0.6383296,0.2577344,-0.17854193,-0.4759053,-0.5529463,True
0566.wav,0.959393,0.9036237,0.8723885,0.8638725,0.8456389,False
0567.wav,5.5362595e-08,-2.6842077e-08,1.3347417e-08,-8.929026e-09,7.014606e-08,False
0568.wav,-1.892451e-08,6.0037486e-08,-3.920006e-07,1.3919774e-07,1.6810651e-07,False
0569.wav,0.0,0.0,0.0,0.0,0.0,False
0570.wav,7.71007e-07,1.7500665e-07,-3.134403e-08,-6.98252e-08,2.7649435e-07,False
0571.wav,0.05137887,0.04599533,0.04598489,0.04459393,0.04517728,False
0572.wav,-0.0006549719,-0.0012350605,-0.0010903254,-0.0013238599,-0.001463546,False
0573.wav,1.7191339,0.99653494,0.4879049,0.06543792,-0.27439794,True
0574.wav,0.3438865,0.03577151,0.3724382,0.25106895,0.13075392,True
0575.wav,0.8035903,0.7536818,0.7110193,0.45867884,0.18103805,False
0576.wav,-1.456245e-06,-2.3738007e-06,-5.755244e-07,-8.956864e-07,2.3546231e-07,True
0577.wav,-1.14228044e-07,-7.209101e-08,6.26726e-08,7.378219e-08,1.3502373e-07,True
0578.wav,0.63286996,0.5138854,0.40782207,0.3088361,0.25319165,True
0579.wav,0.00028195488,0.0013167682,0.0022181142,0.0017531716,-0.00039824843,False
0580.wav,0.931307,0.98896515,0.92539907,0.66641736,0.4766543,False
0581.wav,2.6613848,2.5544438,2.2205942,1.8038781,1.3069009,True
0582.wav,2.8164726e-10,8.911924e-11,1.6168576e-10,3.6309578e-10,2.3353797e-10,True
0583.wav,7.2670684e-07,-7.4667255e-08,3.0528463e-07,-3.3971406e-07,1.5423194e-07,True
0584.wav,-0.0022670063,-0.0007159415,-0.002418057,-0.005902307,-0.007012773,False
0585.wav,4.1768517,3.9981592,4.027918,4.0482717,3.95609,False
0586.wav,0.013285612,0.0116657205,0.010241549,0.008494295,0.0066364873,False
0587.wav,0.32674134,0.2225303,0.14191441,0.03471905,-0.041023605,True
0588.wav,0.25523043,0.25756234,0.22629738,0.21142483,0.21003166,False
0589.wav,-6.3472165e-05,-0.000108632084,-4.8768983e-05,5.370399e-05,0.0002116832,True
0590.wav,0.0,0.0,0.0,0.0,0.0,False
0591.wav,0.15909705,0.19771546,0.19778255,0.1503697,0.16738734,False
0592.wav,1.5946216e-05,8.5769025e-06,1.4569914e-05,9.2771725e-06,1.2037472e-05,False
0593.wav,-2.2512596,-1.9198396,-1.5843258,-1.2520056,-0.8875152,True
0594.wav,0.34499586,0.3151352,0.3190385,0.3303439,0.3506165,False
0595.wav,0.8848169,0.7588728,0.6597954,0.48111558,0.3693884,True
0596.wav,0.056345195,-0.05405198,-0.06605055,-0.16586013,-0.25514624,True
0597.wav,-4.936115e-05,5.970958e-05,1.2844388e-05,-0.00011405197,-3.5740486e-05,True
0598.wav,-4.7501416e-08,-3.3150414e-08,-5.2091544e-08,-3.544816e-08,6.30924e-07,True
0599.wav,1.6567986,0.82600904,0.05641802,-0.6065894,-0.78026557,True
0600.wav,0.033877693,0.06872086,0.0962184,0.08802657,0.11617842,True
0601.wav,-0.31064734,-0.55706024,-0.8669919,-1.2819977,-1.5598862,True
0602.wav,0.26305127,0.21693896,0.17736185,0.16867162,0.16953097,False
0603.wav,0.22260597,0.2186116,0.29583147,0.26394188,0.24993098,True
0604.wav,0.00017320324,5.969737e-05,0.0003408959,0.00063244,-0.0010948027,False
0605.wav,0.4097032,0.44524843,0.4928342,0.542294,0.5876199,False
0606.wav,6.637252e-06,4.395145e-06,3.7000536e-06,3.056009e-06,3.0405608e-06,True
0607.wav,-0.006852256,-0.007369989,-0.009844169,-0.010101122,-0.008123161,True
0608.wav,0.205926,0.19713515,0.14378399,0.095810674,0.06203986,False
0609.wav,-1.3136662e-07,-1.717312e-06,-1.1631255e-06,-1.9742333e-06,-1.8132955e-06,False
0610.wav,-1.4081837e-06,-2.148854e-06,-1.9312013e-06,-1.3135445e-06,-3.352323e-07,True
0611.wav,5.359067e-07,-7.125512e-08,-5.2747453e-08,-3.392489e-07,-1.8020754e-07,False
0612.wav,1.5363383,1.7231011,2.0372834,2.0008125,1.3091967,True
0613.wav,-1.3293533e-06,-1.5428104e-06,-9.782441e-07,-1.0756892e-06,-7.2761566e-07,True
0614.wav,2.9397554,2.2263627,1.6022505,1.4176006,1.2232308,False
0615.wav,3.4424124,3.4508524,3.323976,3.0592332,2.7888079,False
0616.wav,1.4166469e-05,5.45003e-05,5.68689e-05,4.3265027e-05,4.0781662e-05,True
0617.wav,1.428885,1.3792586,1.3244172,1.2650423,1.1336249,False
0618.wav,0.9057585,0.84866774,0.81876695,0.886238,0.946254,False
0619.wav,0.21287882,0.07591376,0.07998689,0.25291073,0.19709936,False
0620.wav,8.9041527e-07,4.038967e-08,1.5931906e-07,-5.6380884e-07,-4.2204276e-09,True
0621.wav,-3.3939878e-07,-1.095791e-06,-2.8695003e-06,-3.6074832e-06,-1.5390804e-06,False
0622.wav,0.8977654,0.83398646,0.7881575,0.6946583,0.62936056,False
0623.wav,0.62805474,0.39714837,-0.12541166,-0.64766073,-0.83520454,True
0624.wav,2.566099e-07,2.0754186e-07,-1.127589e-06,-3.1461747e-07,1.0769222e-06,True
0625.wav,0.0,0.0,0.0,0.0,0.0,True
0626.wav,-0.40012407,-0.10500296,0.5867089,0.49607193,-0.41562325,False
0627.wav,-2.6112115e-08,-4.071879e-07,-3.217754e-07,-3.8831539e-07,-2.3527264e-07,False
0628.wav,0.013357261,0.011607137,0.00908321,0.007295756,0.0058385516,True
0629.wav,-1.4728267,-1.813826,-1.8478096,-1.9428744,-1.9689391,True
0630.wav,0.5241842,0.4937765,0.5099597,0.5193597,0.5042876,False
0631.wav,0.09165893,0.094742045,0.07453188,0.048989885,0.028368201,True
0632.wav,-3.918136e-05,-3.5256875e-05,-2.5439724e-05,-2.2243055e-05,-1.4569551e-05,False
